"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Djibouti","DJI","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","5.911926369448","5.61022122130017","6.5120531211257","6.0653473844832","6.2887002528044","6.5567236947899","6.5567236947899","7.23327639557323","6.9840201373899","7.04169189469608","7.56123873026805","7.73056504550098","7.11514702176833","7.2991388463765","7.13037708745475","6.90452013971133","7.04552940647272","7.01639594183898","7.80627045439116","7.16324033721365","7.0589339319797","7.8420671299671","5.68302445661286","6.77122438785857","6.16938352584815","5.90991041099553","5.86197065077345","6.81606022383702","6.19454896727304","5.63801964512856","5.9448664843794","6.02354727121222","6.06191561405009","6.21774999999999","6.3725","6.32","6.17742708333334","5.7718065","5.08583708333333","4.61509525","4.92098475","4.3039785","",
"Denmark","DNK","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominican Republic","DOM","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.24","11.64","15.85","14.98","15.74","9.8225","7.6083333333334","7.9975","8.9783333333333","9.1458333333334","8.6583333333333","9.515","10.8941666666667","11.5133333333333","10.2875","9.68083333333333","8.89416666666667","9.8491666666667","10.5033333333333","7.3166666666667","7.995","8.4317593249241","8.00520964228024","7.50297391101755","8.44750000000003","8.39083333333337","7.90666666666667","6.52473333333333","6.36355833333337","6.33225000000003","7.12313333333333","5.11088333333333","5.27272500000003","",
"Algeria","DZA","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.8333333333334","4.5","3.1041666666666","2.375","2.5","2.5","3.25","3.25","2.875","4.35416666666667","6.0625","6.25","6.25","6.25","6.25","6.25","6.25","6.25","6.25","6.25","6.25","6.25","6.25","6.25","6.25","6.25","6.25","6.25","6.25","",
"East Asia & Pacific (excluding high income)","EAP","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.13625","5.36791666666666","6.42416666666668","5.65957575862199","6.35083333333332","6.55333333333335","6.83666666666663","5.97166666666663","4.5683333333334","5.88583333333337","5.24361988218297","5.82516666666667","7.12708333333335","5.80386289832938","6.81190105574691","6.48372429453247","6.26100683357932","5.89972371311947","5.63100222880996","5.5059693695804","5.23721056895031","5.90923737869315","6.04166666666667","5.55988260156863","5.31","4.542","",
"Early-demographic dividend","EAR","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.225","7.20677095554341","7.74416666666667","7.7091666666667","7.61","7.03178024754075","7.07153404539386","6.8275","6.62500000000002","6.54333333333333","6.76192484142866","6.45999999999997","6.3825","6.81821428571429","6.2883125","6.2575370526223","6.78247077732368","6.8333333333333","6.61454570558299","6.71551146231469","6.9525378630482","6.72238696192905","6.52473333333333","6.44","6.33225000000003","6.22958333333333","6.25","6.355","",
"East Asia & Pacific","EAS","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.7708333333334","4.15736666666667","4.54166666666666","4.29729166666667","4.5305","4.86875","4.89666666666667","4.85916666666667","4.4845","4.80083333333333","4.62423854166667","4.98916666666667","5.009729625","5.04715666666667","5.24416666666667","5.2105312351497","5.09478666525655","5.07711283333333","4.89106724945986","4.92342596159869","5.17333333333333","5.08426583414034","5.16833333333333","5.12833333333333","","","",
"Europe & Central Asia (excluding high income)","ECA","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.01666666666667","6.845","8.08307500000002","7.79519956384361","7.1054109417347","6.33538207249872","6.51087986896788","6.47224607463786","6.11763075626956","6.86517698626941","5.78620637838854","5.74856074167975","5.80033594996855","5.52007913572922","5.82219112400607","5.42300001484656","5.2625125","5.71455","4.926475","4.52349843766399","4.15758411423398","5.05709280888638","",
"Europe & Central Asia","ECS","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Egypt, Arab Rep.","EGY","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","5","4.16666666666666","4.2916666666667","5","4.99999999999997","5","4","4","4","4","4","5.3333333333333","6","6.6666666666666","7","7.8466666666667","8.3283333333333","6.2975","4.6791666666667","5.5541666666666","5.0416666666666","3.95625000000003","3.6541666666667","3.7475","3.75916666666663","3.83333333333337","4.45833333333337","5.3083333333333","5.65","5.9166666666667","6.58333333333333","6.4083333333333","5.74166666666667","5.48333333333333","4.77499999999997","4.29166666666663","4.35833333333333","4.60833333333337","4.79166666666663","4.71666666666667","5.74166666666667","6.0833333333333","6","5.1666666666667","3.58333333333337","2.025","2.1583333333333","5.1083333333333","",
"Euro area","EMU","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Estonia","EST","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ethiopia","ETH","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","4.5","","","","","","","5.125","2.5","2.8333333333333","3.625","4.50000000000003","3.5","4.5","4.5816666666667","4.8916666666667","4.8651666666667","4.86719959873017","3.64999439968859","3.61922012746865","3.53650745887782","3.43890979102443","3.38844074809122","3.32480692873273","","","","","","","","","","","","","","","","",
"European Union","EUU","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.85833333333337","7.14166666666663","6.52458333333335","6.8538663990693","7.1024666666666","7.43327893300192","8.2183333333333","7.99666666666666","7.91416666666666","7.44499999999997","7.70083333333337","7.72954612617017","7.60625000000001","","","","","","","",
"Finland","FIN","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fiji","FJI","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.69333333333333","4.2566666666667","4.2966666666667","4.465","4.93166666666663","5.4641666666667","5.1025","5.40833333333333","5.2825","5.65957575862199","5.7625","5.69158862403082","5.44713161108291","4.95322005589532","1.79267890537292","1.96085367853533","5.24361988218297","2.94056836486208","2.07482231802385","3.71918602393242","5.3053674556095","4.99272519677847","4.59210948427017","3.33127520155185","3.07936650466869","2.4899673255723","2.23244825603565","1.34981814283997","3.29004969628774","3.36536725234933","3.88577384325484","3.7669679415771","",
"France","FRA","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Faroe Islands","FRO","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.67","10.4241666666667","10.79","11.0216666666667","11.445","10.7441666666667","12.1566666666667","13.8041666666667","13.9783333333333","14.3570833333333","14.7516666666667","13.58","11.4945833333333","11.9116666666666","14.0941666666667","14.2191666666667","13.7608333333333","13.9041666666667","15.32","15.32","15.32","15.32","15.63","15.26","14.39","14.4","12.58","","","",
"Gabon","GAB","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","1.29166666666667","0.70833333333333","0.70833333333333","2.04166666666667","3.66666666666667","3.35416666666667","-0.0208333333333304","-0.5","3.38435833333337","3.55928333333333","4.01603333333334","3.00981666666667","1.986475","2.1876833333333","2.5883333333333","-0.4907","-1.36723333333333","2.40843333333334","0.460483333333299","1.04969166666664","1.16633333333333","1.54987499999997","2.3368083333333","2.22395","1.4149833333333","2.10181666666666","2.04363333333333","1.80611666666666","2.58450833333333","2.91353333333333","2.93173333333333","2.74871666666667","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Georgia","GEO","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.9255588705","15.0125109139033","10.0683945553864","6.9283218834694","6.8918641449974","6.8048594129923","7.0559932220723","5.7829234476129","3.4573693069561","4.1029298761406","3.86827433581597","3.48403179122677","3.57826857182348","2.68223523675309","1.83285932779999","2.2867916666667","2.109525","1.5785916666667","2.1987583333334","2.0184166666667","1.922925","",
"Ghana","GHA","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gibraltar","GIB","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","-1.8333333333333","-2.25","0.1666666666667","2.5","4","4.75","4","4","4","4.8333333333333","13.1875","14.2083333333333","11.875","4.85","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","4.733333333","11.875","12.1666666666667","14.5416666666667","13.9166666666666","15.1666666666667","13.7916666666667","12.9166666666667","13.0833333333333","12.4166666666667","12.5416666666667","13","13","12.875","11.5","11.5","11.5","11.2916666666667","12.9166666666666","14.5","17.5833333333334","17.0833333333333","15.025","14.1333333333333","11.5","12.375","16.25","16.5","14.5641666666667","11.9891666666667","","","13.225","19","19.895","21.1583333333333","14.6666666666667","14.1666666666667","13.0125","",
"Guinea-Bissau","GNB","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7595833333333","-3.085","-3.06166666666666","-3.14","-3.60166666666667","-3.27333333333334","-3.24491666666666","-2.95333333333333","-2.36666666666667","-1.92","-1.84416666666666","-1.63","-1.35","","","","","","","",
"Equatorial Guinea","GNQ","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Grenada","GRD","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","10.137786581672","9.24650485590568","8.6793255758726","9.7553593774129","10.6836931492897","10.2449738056188","9.36804327305563","9.57060730163887","8.92240241017249","8.55731986246048","8.34851596150252","7.95188810541367","7.41585329382228","7.40466266305654","6.2537255228764","7.30770857775346","7.5771192738743","7.31841345901386","7.36402505966185","5.95905482694374","7.71666474769962","8.66119735588428","6.86297313914425","7.1976634896785","6.90044960464636","6.63009724210218","6.30014426978595","7.71967348471387","7.4958601766579","7.57355115138708","6.86777135402178","6.62974699600811","6.78643909603312","7.13491666666666","7.095","6.865","6.45036983333333","6.23277458333334","5.66562491666666","5.37368475","5.547816","6.0310825","",
"Greenland","GRL","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.81","11.1208333333334","11.55","10.7108333333334","10.2033333333333","9.9491666666667","10.1958333333333","9.6208333333333","8.68416666666663","8.25916666666667","8.07333333333337","8.31250000000003","8.27250000000003","7.8891666666667","8.18583333333333","8.19333333333337","8.14583333333333","8.2958333333333","7.76166666666667","7.6266666666667","7.6841666666667","7.7508333333333","7.73249999999997","7.89749999999997","8.05","8.01666666666663","7.7541666666667","",
"Guam","GUM","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","2.5","2.7916666666667","3","3","3","3","3.9166666666667","3.0691666666667","3.13","3.575","4.0208333333333","6.1783333333333","7.105","6.9433333333333","6.32","7.305","8.48000000000003","8.6675","8.0333333333333","8.59333333333337","9.37553571428571","11.7983333333333","11.8090476190477","11.8584722222223","11.9520833333333","12.0052083333333","12.1375","12.2089583333333","12.2175","12.2736166666667","12.5104361111111","12.3379861111111","12.3663194444444","11.7604166666666","11.7187472222222","11.8333333333333","11.95","12.0055555555556","9.60069444444448","8.61805555555557","8.07986111111111","7.64166666666667","7.6","",
"High income","HIC","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.835","3.26833333333333","3.8775","2.91824166666666","3.27416666666666","4.00083333333333","4.47","4.46625","4.75916666666667","4.93333333333333","4.99583333333333","4.9475","5.21666666666667","5.13916666666667","4.86416666666667","4.98916666666667","4.99","4.99","4.99","4.99","4.99","4.99","4.99","4.99","4.9975","4.96583333333334","4.94166666666667","4.98","5.0525","5.28083333333333","",
"Honduras","HND","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","6.375","6.4166666666667","5.92500000000003","6.75","6.85","8.275","10.425","9.3416666666666","10.4583333333333","13.1166666666667","14.9833333333333","13.0416666666667","10.7833333333334","12.11","10.1866666666667","10.89","9.2875","8.9467467604716","9.3203313731145","8.7816656784414","7.9335833333333","8.10500000000003","8.82166666666667","8.44583333333337","8.6283333333333","9.05097500000003","10.3753691666667","9.5157841666667","8.4334383333334","9.78954","10.9571475","10.6877333333334","11.0042016666666","9.50583333333337","8.92083333333337","8.8791666666667","10.1617952499208","10.3311104831009","8.46336203348917","",
"Heavily indebted poor countries (HIPC)","HPC","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.78583606485114","8.05250000000001","8.3791666666667","8.44583333333337","8.62666666666665","9.02548750000001","8.83416666666666","8.615","8.23630250000003","8.45458333333331","8.63749999999997","8.75","8.48741898148149","","","","","","","",
"Croatia","HRV","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1064.29557677583","16.3913600664533","14.7186485500129","16.93","11.1708333333333","11.1316666666667","10.6333333333334","8.33166666666663","6.32","10.9508333333333","10.05","9.87189999999997","9.47695000000003","8.21833333333333","6.995","7.2491666666667","8.35083333333337","8.6191666666667","7.98666666666667","7.59916666666666","7.72583333333334","7.22666666666667","","","","","","","","","","",
"Haiti","HTI","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.5833333333333","18.5583333333334","17.1666666666666","15.50625","16.1975","16.7458333333334","11.3283333333333","8.48","8.03916666666667","8.15916666666663","8.63749999999997","7.5975","7.34000000000003","6.97083333333333","6.23333333333337","9.2666666666667","8.40833333333333","10.0716666666667","9.51833333333337","",
"Hungary","HUN","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0680580612978","5.9372734656314","9.5992627698552","10.3889861665374","7.8884101639253","7.8415497079713","6.6779104806777","4.1112029938875","3.8663024048893","3.6926542953668","3.40852154033339","3.13227567524984","2.84860471703863","2.52560589463544","2.3206825429046","2.13071203804093","2.04644350825601","1.85559958327108","2.12533115657724","2.89742005725092","2.66051589284207","2.830267636875","2.72761981465834","2.53316407953333","2.67007174199166","1.78998739436667","1.50811788551666","1.361047065975","1.40664516340833","1.68766965223333","1.49054335871667","1.950489643","2.29175461815837","2.184515733825","",
"IBRD only","IBD","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.67356536012076","9.32541666666665","7.6174071034694","8.5732625142207","8.1008003412969","8.34041666666665","7.73750000000003","7.02394388029766","6.68252083333337","6.44581666666667","6.483675","6.35","6.28290833333334","5.88405106311816","5.71341666666669","5.830475","5.84113125","5.80518652252762","5.74856074167975","5.74597916666668","5.84885416666667","5.8225","5.54710053144595","5.18083333333333","5.19365250366194","4.71833186831418","4.64799209806429","4.76512864589984","4.9625","",
"IDA & IBRD total","IBT","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.77884615384615","9.0215250284414","8.6691666666667","8.79223771349255","8.13681416843995","8.28620643293423","7.96498082377086","7.1674200251108","7.1064166666667","6.91438574405788","6.7216589815419","6.53171493737902","6.72499999999997","6.57822453267054","6.53117068383432","6.49039620047339","6.50189859276816","6.485","6.6825","6.73","6.63583333333335","6.5525","6.45803508895832","6.25602133333333","5.9375","5.97125","5.87960700000001","",
"IDA total","IDA","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","8.9467467604716","9.14583333333333","8.9615384615385","7.78581775168533","7.66249999999997","7.52881279181856","7.0751651661806","7.77083333333337","8.38458333333334","8.33740313905759","7.62333333333335","7.36484286014659","7.6144444444444","7.41583333333333","7.54314787401049","7.34153554884481","7.6015924412296","8.02461836435809","8.24975384464181","7.27628476825772","","","",
"IDA blend","IDB","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","5.29450757586739","5.48334868800367","5.44810749909134","6.0417615466094","6.06009154642082","6.4083333333333","6.37170154321498","6.44201006869497","6.43334594734806","7.03746423697224","7.75338477658743","7.22731904680981","7.2991388463765","7.13037708745475","7.30770857775346","7.5833333333333","7.55750000000003","8.26708974546185","8.0911283368799","8.1008333333333","7.8420671299671","6.5916666666667","6.98444393876853","6.90044960464636","6.6508333333334","6.17884966710661","6.24720261439229","6.31224713736644","6.48370225824273","6.49039620047339","6.42","6.5089072274882","6.83466762083737","7.0339417399966","6.77375","6.49405358333333","6.45803508895832","6.14605300324198","5.697348125","6.03290525","6.0310825","",
"Indonesia","IDN","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.2941666666667","2.2166666666666","4.4308333333333","6.0391666666667","5.2266666666667","2.1341666666667","1.9616666666667","1.8033333333333","-6.9125","1.925","5.9516666666667","3.0658333333333","3.4425","6.345","7.68083333333337","5.97166666666663","4.5683333333334","5.88583333333337","5.1058333333333","5.21999999999997","6.23500000000003","5.47249999999997","5.84833333333333","5.39333333333333","3.8525","4.32583333333333","4.7224397655771","4.55499999999997","4.40750000000003","3.67749999999997","4.04","5.25666666666667","5.31","4.2925","",
"IDA only","IDX","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.51660529562039","8.14866098799757","8.3791666666667","8.54527777777773","8.62666666666665","9.05097500000003","8.7596153846154","8.24","8.03916666666667","8.54833333333331","8.23583333333333","8.75","8.62291666666667","9.47286292829005","9.49282558445395","","","","","",
"Isle of Man","IMN","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Not classified","INX","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iran, Islamic Rep.","IRN","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.95","4.223","2.44","0.398578767853699","-1.3048512276057","-1.14","0.0600000000000005","-0.1615765030269","-3.8118430175014","-3.7627730560652","-2.9421072305273","-2.09","5.2","","","","","","","","",
"Iraq","IRQ","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.1675","6.85833333333337","7.75833333333333","8.3533333333333","8.675","8.33666666666663","8.2883333333333","8.2183333333333","7.99333333333333","7.82833333333333","7.44499999999997","7.43583333333333","7.58431372549021","","","","","","","","",
"Iceland","ISL","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.09659998041479","3.10974926253159","3.00227943559488","2.93628957867622","2.97819937268893","2.91520017385483","2.88387870291869","2.75940257807573","2.65855414668719","2.52258055408796","","",
"Italy","ITA","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jamaica","JAM","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","6.95422510549293","5.49298269687593","6.05739658455993","5.4711865468296","5.6821456392179","3.3083897668886","2.6049641915894","5.2533548183797","8.4978377449295","9.7350991176808","9.320224876819","9.1962212100378","6.5191385928727","6.7322673885643","11.0372335854246","15.9966958863298","12.8839506703335","20.2662919674573","14.6666666666667","18.9958333333334","15.185","12.8883333333333","8.6853087603184","7.2898656271771","6.9928324899007","7.0924145555299","7.3864315878043","7.5455515270847","8.3860675446254","8.31083143411537","7.70242579981469","6.75844638591752","14.0124148024753","15.2302134250211","13.8772627816337","14.0207541474865","12.694528580925","13.0818538581111","12.9326990977004","11.1944269080485","11.0771664340112","10.4472298296988","9.60293289863821","8.90801167043093","7.34666666666667","5.83500000000003","",
"Jordan","JOR","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.22916666666667","4.40333333333337","4.02166666666663","4.83083333333337","5.1308333333333","5.75333333333337","6.15333333333334","5.765","4.69416666666667","3.5575","3.23","3.56666666666667","4.3025","5.49666666666667","5.31833333333333","5.00916666666666","4.1625","4.47083333333333","4.9775","5.08833333333333","4.96","4.28333333333334","3.73083333333333","3.40583333333333","3.57916666666666","3.53916666666666","3.37333333333334","",
"Japan","JPN","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.71955555555556","2.435","2.60433333333333","2.35708333333333","2.1475","2.055","2.04408333333333","1.99675","1.91233333333334","1.82933333333334","1.77958333333333","1.68633333333333","1.40583333333334","0.98208333333333","1.07508333333333","1.32075","1.28841666666666","1.09825","1.03933333333334","0.9295","0.761583333333333","0.80391666666667","0.73658333333333","0.744333333333333","0.673333333333333","","","","","","","",
"Kazakhstan","KAZ","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
